year,country,region,district,income_level,disability_status,gender,indicator,value,unit,source,data_quality_flag
2024,Armenia,Yerevan,Avan,Middle,With disability,Women,Decision_making_participation,28.093546171965546,%,Community_GBV_Monitoring,ok
2024,Armenia,Yerevan,Avan,Middle,With disability,Men,School_enrollment,28.72947894659751,%,Labour_Force_Survey,ok
2024,Armenia,Yerevan,Avan,Middle,With disability,Men,Health_services_access,30.614826650329036,%,Labour_Force_Survey,ok
2024,Armenia,Yerevan,Avan,Middle,With disability,Men,GBV_services_access,27.24724947852504,%,Labour_Force_Survey,ok
2024,Armenia,Yerevan,Avan,Middle,With disability,Men,Employment_rate,35.316558117481776,%,Community_GBV_Monitoring,ok
2024,Armenia,Yerevan,Avan,Middle,With disability,Men,Decision_making_participation,29.336325522368845,%,Labour_Force_Survey,ok
2024,Armenia,Yerevan,Avan,High,No disability,Women,School_enrollment,54.216613111015775,%,Household_Survey,ok
2024,Armenia,Yerevan,Avan,High,No disability,Women,Health_services_access,56.16116213568921,%,Household_Survey,ok
2024,Armenia,Yerevan,Avan,High,No disability,Women,GBV_services_access,,%,Civic_Participation_Records,missing_value
2024,Armenia,Yerevan,Avan,High,No disability,Women,Employment_rate,,%,Civic_Participation_Records,missing_value
2024,Armenia,Yerevan,Avan,High,No disability,Women,Decision_making_participation,49.363361589013614,%,Household_Survey,ok
2024,Armenia,Yerevan,Avan,High,No disability,Men,School_enrollment,57.0970633961879,%,Civic_Participation_Records,ok
2024,Armenia,Yerevan,Avan,High,No disability,Men,Health_services_access,53.830143361749045,%,Administrative_Health_Reports,ok
2024,Armenia,Yerevan,Avan,High,No disability,Men,GBV_services_access,56.909278474805376,%,Labour_Force_Survey,ok
2024,Armenia,Yerevan,Avan,High,No disability,Men,Employment_rate,60.044070347012756,%,Community_GBV_Monitoring,ok
2024,Armenia,Yerevan,Avan,High,No disability,Men,Decision_making_participation,58.74295541269168,%,Labour_Force_Survey,ok
2024,Armenia,Yerevan,Avan,High,With disability,Women,School_enrollment,30.367339597161415,%,Civic_Participation_Records,ok
2024,Armenia,Yerevan,Avan,High,With disability,Women,Health_services_access,27.377083016939356,%,Labour_Force_Survey,ok
2024,Armenia,Yerevan,Avan,High,With disability,Women,GBV_services_access,,%,Household_Survey,missing_value
2024,Armenia,Yerevan,Avan,High,With disability,Women,Employment_rate,35.72952987400927,%,Household_Survey,ok
2024,Armenia,Yerevan,Avan,High,With disability,Women,Decision_making_participation,33.50589473458907,%,Civic_Participation_Records,ok
2024,Armenia,Yerevan,Avan,High,With disability,Men,School_enrollment,34.41574783463119,%,Community_GBV_Monitoring,ok
2024,Armenia,Yerevan,Avan,High,With disability,Men,Health_services_access,39.524892447689766,%,Community_GBV_Monitoring,ok
2024,Armenia,Yerevan,Avan,High,With disability,Men,GBV_services_access,28.391543376261,%,Labour_Force_Survey,ok
2024,Armenia,Yerevan,Avan,High,With disability,Men,Employment_rate,,%,Labour_Force_Survey,missing_value
2024,Armenia,Yerevan,Avan,High,With disability,Men,Decision_making_participation,36.33128251974119,%,Labour_Force_Survey,ok
2020,Armenia,Ararat,Vedi,Low,No disability,Women,School_enrollment,31.810483643002986,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,Low,No disability,Women,Health_services_access,28.231966834712598,%,Community_GBV_Monitoring,ok
2020,Armenia,Ararat,Vedi,Low,No disability,Women,GBV_services_access,28.071002049433744,%,Labour_Force_Survey,ok
2020,Armenia,Ararat,Vedi,Low,No disability,Women,Employment_rate,27.23950150130346,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,Low,No disability,Women,Decision_making_participation,31.523060607282314,%,Labour_Force_Survey,ok
2020,Armenia,Ararat,Vedi,Low,No disability,Men,School_enrollment,39.257238956725104,%,Labour_Force_Survey,ok
2020,Armenia,Ararat,Vedi,Low,No disability,Men,Health_services_access,34.56350916224989,%,Administrative_Health_Reports,ok
2020,Armenia,Ararat,Vedi,Low,No disability,Men,GBV_services_access,29.027332766044594,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,Low,No disability,Men,Employment_rate,30.726591817985657,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,Low,No disability,Men,Decision_making_participation,35.42829526162506,%,Administrative_Health_Reports,ok
2020,Armenia,Ararat,Vedi,Low,With disability,Women,School_enrollment,15.964163917266225,%,Community_GBV_Monitoring,ok
2020,Armenia,Ararat,Vedi,Low,With disability,Women,Health_services_access,8.940230992334708,%,Administrative_Health_Reports,ok
2020,Armenia,Ararat,Vedi,Low,With disability,Women,GBV_services_access,5.7400134411821675,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,Low,With disability,Women,Employment_rate,6.523404053405818,%,Administrative_Health_Reports,ok
2020,Armenia,Ararat,Vedi,Low,With disability,Women,Decision_making_participation,11.894135504897518,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,Low,With disability,Men,School_enrollment,16.11357817881933,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,Low,With disability,Men,Health_services_access,15.132074499494502,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,Low,With disability,Men,GBV_services_access,12.290081927510982,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,Low,With disability,Men,Employment_rate,,%,Community_GBV_Monitoring,missing_value
2020,Armenia,Ararat,Vedi,Low,With disability,Men,Decision_making_participation,17.273950067732812,%,Community_GBV_Monitoring,ok
2020,Armenia,Ararat,Vedi,Middle,No disability,Women,School_enrollment,45.18417202580372,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,Middle,No disability,Women,Health_services_access,44.28248397968824,%,Labour_Force_Survey,ok
2020,Armenia,Ararat,Vedi,Middle,No disability,Women,GBV_services_access,47.82364918710323,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,Middle,No disability,Women,Employment_rate,41.298410408013126,%,Labour_Force_Survey,ok
2020,Armenia,Ararat,Vedi,Middle,No disability,Women,Decision_making_participation,46.20161351193587,%,Community_GBV_Monitoring,ok
2020,Armenia,Ararat,Vedi,Middle,No disability,Men,School_enrollment,51.72927245957543,%,Administrative_Health_Reports,ok
2020,Armenia,Ararat,Vedi,Middle,No disability,Men,Health_services_access,47.51817549108993,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,Middle,No disability,Men,GBV_services_access,47.850991496686916,%,Community_GBV_Monitoring,ok
2020,Armenia,Ararat,Vedi,Middle,No disability,Men,Employment_rate,46.44473919529979,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,Middle,No disability,Men,Decision_making_participation,45.541705246745956,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,Middle,With disability,Women,School_enrollment,22.426808437941087,%,Administrative_Health_Reports,ok
2020,Armenia,Ararat,Vedi,Middle,With disability,Women,Health_services_access,21.377325059708518,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,Middle,With disability,Women,GBV_services_access,25.874136784256113,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,Middle,With disability,Women,Employment_rate,22.386842795443105,%,Administrative_Health_Reports,ok
2020,Armenia,Ararat,Vedi,Middle,With disability,Women,Decision_making_participation,27.855403457673066,%,Administrative_Health_Reports,ok
2020,Armenia,Ararat,Vedi,Middle,With disability,Men,School_enrollment,26.891693390538187,%,Community_GBV_Monitoring,ok
2020,Armenia,Ararat,Vedi,Middle,With disability,Men,Health_services_access,30.877532486450527,%,Community_GBV_Monitoring,ok
2020,Armenia,Ararat,Vedi,Middle,With disability,Men,GBV_services_access,30.73776194760629,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,Middle,With disability,Men,Employment_rate,30.66461980354881,%,Community_GBV_Monitoring,ok
2020,Armenia,Ararat,Vedi,Middle,With disability,Men,Decision_making_participation,31.589558347771277,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,High,No disability,Women,School_enrollment,47.457563185861055,%,Administrative_Health_Reports,ok
2020,Armenia,Ararat,Vedi,High,No disability,Women,Health_services_access,49.281611578573866,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,High,No disability,Women,GBV_services_access,52.15059575837662,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,High,No disability,Women,Employment_rate,53.129156419613196,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,High,No disability,Women,Decision_making_participation,51.29811517724175,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,High,No disability,Men,School_enrollment,52.39053721323036,%,Labour_Force_Survey,ok
2020,Armenia,Ararat,Vedi,High,No disability,Men,Health_services_access,54.68906279019994,%,Community_GBV_Monitoring,ok
2020,Armenia,Ararat,Vedi,High,No disability,Men,GBV_services_access,53.74598426108367,%,Administrative_Health_Reports,ok
2020,Armenia,Ararat,Vedi,High,No disability,Men,Employment_rate,57.58480746695784,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,High,No disability,Men,Decision_making_participation,55.68744469057155,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,High,With disability,Women,School_enrollment,32.39265604735136,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,High,With disability,Women,Health_services_access,30.03948300387057,%,Labour_Force_Survey,ok
2020,Armenia,Ararat,Vedi,High,With disability,Women,GBV_services_access,25.873661214215456,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,High,With disability,Women,Employment_rate,32.52928709064666,%,Household_Survey,ok
2020,Armenia,Ararat,Vedi,High,With disability,Women,Decision_making_participation,33.91640415690728,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,High,With disability,Men,School_enrollment,35.79835105114261,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,High,With disability,Men,Health_services_access,31.27470726757428,%,Civic_Participation_Records,ok
2020,Armenia,Ararat,Vedi,High,With disability,Men,GBV_services_access,33.21958330234556,%,Community_GBV_Monitoring,ok
2020,Armenia,Ararat,Vedi,High,With disability,Men,Employment_rate,,%,Community_GBV_Monitoring,missing_value
2020,Armenia,Ararat,Vedi,High,With disability,Men,Decision_making_participation,37.66214461234876,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,Low,No disability,Women,School_enrollment,31.41838395990796,%,Household_Survey,ok
2021,Armenia,Ararat,Vedi,Low,No disability,Women,Health_services_access,29.742945319506536,%,Household_Survey,ok
2021,Armenia,Ararat,Vedi,Low,No disability,Women,GBV_services_access,32.23068835569005,%,Household_Survey,ok
2021,Armenia,Ararat,Vedi,Low,No disability,Women,Employment_rate,28.548928928557558,%,Civic_Participation_Records,ok
2021,Armenia,Ararat,Vedi,Low,No disability,Women,Decision_making_participation,35.595498805711614,%,Labour_Force_Survey,ok
2021,Armenia,Ararat,Vedi,Low,No disability,Men,School_enrollment,34.326387936324274,%,Community_GBV_Monitoring,ok
2021,Armenia,Ararat,Vedi,Low,No disability,Men,Health_services_access,29.60674804184549,%,Civic_Participation_Records,ok
2021,Armenia,Ararat,Vedi,Low,No disability,Men,GBV_services_access,28.953100796208435,%,Civic_Participation_Records,ok
2021,Armenia,Ararat,Vedi,Low,No disability,Men,Employment_rate,30.03084956612545,%,Household_Survey,ok
2021,Armenia,Ararat,Vedi,Low,No disability,Men,Decision_making_participation,31.223870411561393,%,Household_Survey,ok
2021,Armenia,Ararat,Vedi,Low,With disability,Women,School_enrollment,,%,Administrative_Health_Reports,missing_value
2021,Armenia,Ararat,Vedi,Low,With disability,Women,Health_services_access,4.815122729044526,%,Community_GBV_Monitoring,ok
2021,Armenia,Ararat,Vedi,Low,With disability,Women,GBV_services_access,8.08162164658562,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,Low,With disability,Women,Employment_rate,6.497536233198042,%,Community_GBV_Monitoring,ok
2021,Armenia,Ararat,Vedi,Low,With disability,Women,Decision_making_participation,,%,Community_GBV_Monitoring,missing_value
2021,Armenia,Ararat,Vedi,Low,With disability,Men,School_enrollment,14.861482843267176,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,Low,With disability,Men,Health_services_access,12.330800383172473,%,Labour_Force_Survey,ok
2021,Armenia,Ararat,Vedi,Low,With disability,Men,GBV_services_access,5.596571038741455,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,Low,With disability,Men,Employment_rate,,%,Administrative_Health_Reports,missing_value
2021,Armenia,Ararat,Vedi,Low,With disability,Men,Decision_making_participation,13.8101212977211,%,Civic_Participation_Records,ok
2021,Armenia,Ararat,Vedi,Middle,No disability,Women,School_enrollment,43.74168808596541,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,Middle,No disability,Women,Health_services_access,44.473111545402155,%,Community_GBV_Monitoring,ok
2021,Armenia,Ararat,Vedi,Middle,No disability,Women,GBV_services_access,44.229234450397534,%,Labour_Force_Survey,ok
2021,Armenia,Ararat,Vedi,Middle,No disability,Women,Employment_rate,40.65048890726809,%,Household_Survey,ok
2021,Armenia,Ararat,Vedi,Middle,No disability,Women,Decision_making_participation,47.321034224016515,%,Community_GBV_Monitoring,ok
2021,Armenia,Ararat,Vedi,Middle,No disability,Men,School_enrollment,46.264229819438974,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,Middle,No disability,Men,Health_services_access,49.89440744129844,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,Middle,No disability,Men,GBV_services_access,51.63307849210616,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,Middle,No disability,Men,Employment_rate,50.26255805264968,%,Labour_Force_Survey,ok
2021,Armenia,Ararat,Vedi,Middle,No disability,Men,Decision_making_participation,45.51787994123895,%,Household_Survey,ok
2021,Armenia,Ararat,Vedi,Middle,With disability,Women,School_enrollment,28.89703380806315,%,Civic_Participation_Records,ok
2021,Armenia,Ararat,Vedi,Middle,With disability,Women,Health_services_access,22.324978530319598,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,Middle,With disability,Women,GBV_services_access,26.19133450425066,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,Middle,With disability,Women,Employment_rate,30.38977731201551,%,Household_Survey,ok
2021,Armenia,Ararat,Vedi,Middle,With disability,Women,Decision_making_participation,30.545733562203495,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,Middle,With disability,Men,School_enrollment,27.09733287370646,%,Civic_Participation_Records,ok
2021,Armenia,Ararat,Vedi,Middle,With disability,Men,Health_services_access,23.365998269452437,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,Middle,With disability,Men,GBV_services_access,24.806292853271742,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,Middle,With disability,Men,Employment_rate,31.364560372242195,%,Labour_Force_Survey,ok
2021,Armenia,Ararat,Vedi,Middle,With disability,Men,Decision_making_participation,32.13259398780411,%,Community_GBV_Monitoring,ok
2021,Armenia,Ararat,Vedi,High,No disability,Women,School_enrollment,48.84356824595903,%,Civic_Participation_Records,ok
2021,Armenia,Ararat,Vedi,High,No disability,Women,Health_services_access,49.60032754566787,%,Household_Survey,ok
2021,Armenia,Ararat,Vedi,High,No disability,Women,GBV_services_access,,%,Administrative_Health_Reports,missing_value
2021,Armenia,Ararat,Vedi,High,No disability,Women,Employment_rate,50.41965797547179,%,Civic_Participation_Records,ok
2021,Armenia,Ararat,Vedi,High,No disability,Women,Decision_making_participation,52.210293724113306,%,Household_Survey,ok
2021,Armenia,Ararat,Vedi,High,No disability,Men,School_enrollment,52.472826986565686,%,Household_Survey,ok
2021,Armenia,Ararat,Vedi,High,No disability,Men,Health_services_access,53.03777097048912,%,Community_GBV_Monitoring,ok
2021,Armenia,Ararat,Vedi,High,No disability,Men,GBV_services_access,54.79826758494006,%,Household_Survey,ok
2021,Armenia,Ararat,Vedi,High,No disability,Men,Employment_rate,60.21414710272975,%,Labour_Force_Survey,ok
2021,Armenia,Ararat,Vedi,High,No disability,Men,Decision_making_participation,57.546428292407185,%,Community_GBV_Monitoring,ok
2021,Armenia,Ararat,Vedi,High,With disability,Women,School_enrollment,27.19853650003491,%,Labour_Force_Survey,ok
2021,Armenia,Ararat,Vedi,High,With disability,Women,Health_services_access,26.85708212947491,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,High,With disability,Women,GBV_services_access,,%,Civic_Participation_Records,missing_value
2021,Armenia,Ararat,Vedi,High,With disability,Women,Employment_rate,30.662228153669908,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,High,With disability,Women,Decision_making_participation,34.25111785085638,%,Household_Survey,ok
2021,Armenia,Ararat,Vedi,High,With disability,Men,School_enrollment,38.52612376979395,%,Community_GBV_Monitoring,ok
2021,Armenia,Ararat,Vedi,High,With disability,Men,Health_services_access,34.536198038556975,%,Administrative_Health_Reports,ok
2021,Armenia,Ararat,Vedi,High,With disability,Men,GBV_services_access,,%,Administrative_Health_Reports,missing_value
2021,Armenia,Ararat,Vedi,High,With disability,Men,Employment_rate,35.008977527383784,%,Civic_Participation_Records,ok
2021,Armenia,Ararat,Vedi,High,With disability,Men,Decision_making_participation,39.40526179865927,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,Low,No disability,Women,School_enrollment,,%,Household_Survey,missing_value
2022,Armenia,Ararat,Vedi,Low,No disability,Women,Health_services_access,29.987022818006217,%,Civic_Participation_Records,ok
2022,Armenia,Ararat,Vedi,Low,No disability,Women,GBV_services_access,32.65764470245946,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,Low,No disability,Women,Employment_rate,23.974124207300683,%,Civic_Participation_Records,ok
2022,Armenia,Ararat,Vedi,Low,No disability,Women,Decision_making_participation,27.938592820540933,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,Low,No disability,Men,School_enrollment,,%,Labour_Force_Survey,missing_value
2022,Armenia,Ararat,Vedi,Low,No disability,Men,Health_services_access,29.855888040672205,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,Low,No disability,Men,GBV_services_access,30.169138443755237,%,Community_GBV_Monitoring,ok
2022,Armenia,Ararat,Vedi,Low,No disability,Men,Employment_rate,27.081549341820295,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,Low,No disability,Men,Decision_making_participation,33.169674614450095,%,Labour_Force_Survey,ok
2022,Armenia,Ararat,Vedi,Low,With disability,Women,School_enrollment,11.075320393319883,%,Civic_Participation_Records,ok
2022,Armenia,Ararat,Vedi,Low,With disability,Women,Health_services_access,12.887596234079968,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,Low,With disability,Women,GBV_services_access,3.98777763768048,%,Community_GBV_Monitoring,ok
2022,Armenia,Ararat,Vedi,Low,With disability,Women,Employment_rate,7.471699463909103,%,Labour_Force_Survey,ok
2022,Armenia,Ararat,Vedi,Low,With disability,Women,Decision_making_participation,11.346951233809456,%,Community_GBV_Monitoring,ok
2022,Armenia,Ararat,Vedi,Low,With disability,Men,School_enrollment,15.496245555101867,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,Low,With disability,Men,Health_services_access,7.96132045679412,%,Civic_Participation_Records,ok
2022,Armenia,Ararat,Vedi,Low,With disability,Men,GBV_services_access,12.576181221021299,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,Low,With disability,Men,Employment_rate,16.195496865499813,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,Low,With disability,Men,Decision_making_participation,18.37674251341033,%,Civic_Participation_Records,ok
2022,Armenia,Ararat,Vedi,Middle,No disability,Women,School_enrollment,46.318068404338156,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,Middle,No disability,Women,Health_services_access,41.816631434509,%,Civic_Participation_Records,ok
2022,Armenia,Ararat,Vedi,Middle,No disability,Women,GBV_services_access,48.16358955975231,%,Community_GBV_Monitoring,ok
2022,Armenia,Ararat,Vedi,Middle,No disability,Women,Employment_rate,44.415638163755894,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,Middle,No disability,Women,Decision_making_participation,46.53895288453011,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,Middle,No disability,Men,School_enrollment,52.05235700351424,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,Middle,No disability,Men,Health_services_access,53.196531014058365,%,Civic_Participation_Records,ok
2022,Armenia,Ararat,Vedi,Middle,No disability,Men,GBV_services_access,52.88548211837902,%,Labour_Force_Survey,ok
2022,Armenia,Ararat,Vedi,Middle,No disability,Men,Employment_rate,49.02030727494619,%,Labour_Force_Survey,ok
2022,Armenia,Ararat,Vedi,Middle,No disability,Men,Decision_making_participation,49.120251012778105,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,Middle,With disability,Women,School_enrollment,24.306414448066526,%,Community_GBV_Monitoring,ok
2022,Armenia,Ararat,Vedi,Middle,With disability,Women,Health_services_access,18.707287338659903,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,Middle,With disability,Women,GBV_services_access,20.559855588665826,%,Labour_Force_Survey,ok
2022,Armenia,Ararat,Vedi,Middle,With disability,Women,Employment_rate,26.7936072629859,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,Middle,With disability,Women,Decision_making_participation,23.178545363265528,%,Labour_Force_Survey,ok
2022,Armenia,Ararat,Vedi,Middle,With disability,Men,School_enrollment,27.994693012856693,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,Middle,With disability,Men,Health_services_access,27.088113102418813,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,Middle,With disability,Men,GBV_services_access,26.904223316847677,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,Middle,With disability,Men,Employment_rate,33.98617733744072,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,Middle,With disability,Men,Decision_making_participation,28.13801945920135,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,High,No disability,Women,School_enrollment,52.68445272560881,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,High,No disability,Women,Health_services_access,49.3637273325706,%,Community_GBV_Monitoring,ok
2022,Armenia,Ararat,Vedi,High,No disability,Women,GBV_services_access,50.724791944639556,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,High,No disability,Women,Employment_rate,52.15904023360346,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,High,No disability,Women,Decision_making_participation,48.32111815120672,%,Community_GBV_Monitoring,ok
2022,Armenia,Ararat,Vedi,High,No disability,Men,School_enrollment,52.759959245413015,%,Community_GBV_Monitoring,ok
2022,Armenia,Ararat,Vedi,High,No disability,Men,Health_services_access,53.58482064009369,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,High,No disability,Men,GBV_services_access,53.83986797294941,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,High,No disability,Men,Employment_rate,57.27628713332146,%,Community_GBV_Monitoring,ok
2022,Armenia,Ararat,Vedi,High,No disability,Men,Decision_making_participation,55.4887742133606,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,High,With disability,Women,School_enrollment,28.993573324926132,%,Civic_Participation_Records,ok
2022,Armenia,Ararat,Vedi,High,With disability,Women,Health_services_access,,%,Civic_Participation_Records,missing_value
2022,Armenia,Ararat,Vedi,High,With disability,Women,GBV_services_access,,%,Household_Survey,missing_value
2022,Armenia,Ararat,Vedi,High,With disability,Women,Employment_rate,32.42163843075105,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,High,With disability,Women,Decision_making_participation,34.64474866295361,%,Community_GBV_Monitoring,ok
2022,Armenia,Ararat,Vedi,High,With disability,Men,School_enrollment,34.62315744860672,%,Household_Survey,ok
2022,Armenia,Ararat,Vedi,High,With disability,Men,Health_services_access,33.275139427601104,%,Labour_Force_Survey,ok
2022,Armenia,Ararat,Vedi,High,With disability,Men,GBV_services_access,32.82210570792154,%,Administrative_Health_Reports,ok
2022,Armenia,Ararat,Vedi,High,With disability,Men,Employment_rate,34.52079160519329,%,Civic_Participation_Records,ok
2022,Armenia,Ararat,Vedi,High,With disability,Men,Decision_making_participation,,%,Community_GBV_Monitoring,missing_value
2023,Armenia,Ararat,Vedi,Low,No disability,Women,School_enrollment,26.603623338458895,%,Civic_Participation_Records,ok
2023,Armenia,Ararat,Vedi,Low,No disability,Women,Health_services_access,27.27910112052438,%,Administrative_Health_Reports,ok
2023,Armenia,Ararat,Vedi,Low,No disability,Women,GBV_services_access,26.211829969914863,%,Community_GBV_Monitoring,ok
2023,Armenia,Ararat,Vedi,Low,No disability,Women,Employment_rate,27.816567598196666,%,Household_Survey,ok
2023,Armenia,Ararat,Vedi,Low,No disability,Women,Decision_making_participation,29.987511774534106,%,Household_Survey,ok
2023,Armenia,Ararat,Vedi,Low,No disability,Men,School_enrollment,33.998156920455564,%,Community_GBV_Monitoring,ok
2023,Armenia,Ararat,Vedi,Low,No disability,Men,Health_services_access,34.15719153048252,%,Civic_Participation_Records,ok
2023,Armenia,Ararat,Vedi,Low,No disability,Men,GBV_services_access,,%,Community_GBV_Monitoring,missing_value
2023,Armenia,Ararat,Vedi,Low,No disability,Men,Employment_rate,32.34805815056686,%,Labour_Force_Survey,ok
2023,Armenia,Ararat,Vedi,Low,No disability,Men,Decision_making_participation,32.37821585578505,%,Labour_Force_Survey,ok
2023,Armenia,Ararat,Vedi,Low,With disability,Women,School_enrollment,6.934675883177272,%,Civic_Participation_Records,ok
2023,Armenia,Ararat,Vedi,Low,With disability,Women,Health_services_access,6.26743322682821,%,Community_GBV_Monitoring,ok
2023,Armenia,Ararat,Vedi,Low,With disability,Women,GBV_services_access,9.442630970511926,%,Labour_Force_Survey,ok
2023,Armenia,Ararat,Vedi,Low,With disability,Women,Employment_rate,,%,Labour_Force_Survey,missing_value
2023,Armenia,Ararat,Vedi,Low,With disability,Women,Decision_making_participation,15.979792551186195,%,Household_Survey,ok
2023,Armenia,Ararat,Vedi,Low,With disability,Men,School_enrollment,13.26484601045104,%,Community_GBV_Monitoring,ok
2023,Armenia,Ararat,Vedi,Low,With disability,Men,Health_services_access,15.258981690937002,%,Administrative_Health_Reports,ok
2023,Armenia,Ararat,Vedi,Low,With disability,Men,GBV_services_access,9.88937987899455,%,Household_Survey,ok
2023,Armenia,Ararat,Vedi,Low,With disability,Men,Employment_rate,12.894065280620822,%,Labour_Force_Survey,ok
2023,Armenia,Ararat,Vedi,Low,With disability,Men,Decision_making_participation,14.041018748373904,%,Civic_Participation_Records,ok
2023,Armenia,Ararat,Vedi,Middle,No disability,Women,School_enrollment,40.35268235269019,%,Household_Survey,ok
2023,Armenia,Ararat,Vedi,Middle,No disability,Women,Health_services_access,47.376664022614214,%,Household_Survey,ok
2023,Armenia,Ararat,Vedi,Middle,No disability,Women,GBV_services_access,46.99658649622298,%,Household_Survey,ok
2023,Armenia,Ararat,Vedi,Middle,No disability,Women,Employment_rate,43.38528357520049,%,Labour_Force_Survey,ok
2023,Armenia,Ararat,Vedi,Middle,No disability,Women,Decision_making_participation,44.83872972398987,%,Community_GBV_Monitoring,ok
2023,Armenia,Ararat,Vedi,Middle,No disability,Men,School_enrollment,45.27505346780249,%,Administrative_Health_Reports,ok
2023,Armenia,Ararat,Vedi,Middle,No disability,Men,Health_services_access,,%,Labour_Force_Survey,missing_value
2023,Armenia,Ararat,Vedi,Middle,No disability,Men,GBV_services_access,50.02163048309152,%,Labour_Force_Survey,ok
2023,Armenia,Ararat,Vedi,Middle,No disability,Men,Employment_rate,45.73893946623017,%,Community_GBV_Monitoring,ok
2023,Armenia,Ararat,Vedi,Middle,No disability,Men,Decision_making_participation,49.752755275331204,%,Labour_Force_Survey,ok
2023,Armenia,Ararat,Vedi,Middle,With disability,Women,School_enrollment,25.364879919842352,%,Household_Survey,ok
